plan_id,test_name,trading_day,timestamp,symbol,option_type,strike,expiry,action,quantity,lots,price,reason,remaining_lots,remaining_quantity,entry_price,realized_pnl,cumulative_plan_pnl
plan_2022-12-15_NIFTY_PE_18850.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-15,2022-12-15 09:29:00,NIFTY,PE,18850.0,2022-12-15,BUY,150,2,235.3,ENTRY,2,150,235.3,0.0,0.0
plan_2022-12-15_NIFTY_PE_18850.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-15,2022-12-15 09:34:00,NIFTY,PE,18850.0,2022-12-15,SELL,75,1,263.21,TARGET_2,1,75,235.3,2093.25,2093.25
plan_2022-12-15_NIFTY_PE_18850.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-15,2022-12-15 09:38:00,NIFTY,PE,18850.0,2022-12-15,SELL,75,1,263.1,STOPLOSS,0,0,235.3,2085.0,4178.25
plan_2022-12-16_NIFTY_CE_18200.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-16,2022-12-16 09:20:00,NIFTY,CE,18200.0,2022-12-22,BUY,150,2,223.85,ENTRY,2,150,223.85,0.0,0.0
plan_2022-12-16_NIFTY_CE_18200.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-16,2022-12-16 09:22:00,NIFTY,CE,18200.0,2022-12-22,SELL,75,1,235.82,TARGET_2,1,75,223.85,897.75,897.75
plan_2022-12-16_NIFTY_CE_18200.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-16,2022-12-16 09:23:00,NIFTY,CE,18200.0,2022-12-22,SELL,75,1,243.25,TARGET_3,0,0,223.85,1455.0,2352.75
plan_2022-12-16_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-16,2022-12-16 09:17:00,NIFTY,PE,18550.0,2022-12-22,BUY,150,2,240.25,ENTRY,2,150,240.25,0.0,0.0
plan_2022-12-16_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-16,2022-12-16 09:19:00,NIFTY,PE,18550.0,2022-12-22,SELL,150,2,234.65,STOPLOSS,0,0,240.25,-840.0,-840.0
plan_2022-12-19_NIFTY_CE_18100.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-19,2022-12-19 09:18:00,NIFTY,CE,18100.0,2022-12-22,BUY,150,2,237.85,ENTRY,2,150,237.85,0.0,0.0
plan_2022-12-19_NIFTY_CE_18100.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-19,2022-12-19 09:19:00,NIFTY,CE,18100.0,2022-12-22,SELL,75,1,250.84,TARGET_2,1,75,237.85,974.25,974.25
plan_2022-12-19_NIFTY_CE_18100.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-19,2022-12-19 09:19:00,NIFTY,CE,18100.0,2022-12-22,SELL,75,1,258.9,TARGET_3,0,0,237.85,1578.75,2553.0
plan_2022-12-19_NIFTY_PE_18450.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-19,2022-12-19 09:16:00,NIFTY,PE,18450.0,2022-12-22,BUY,150,2,206.75,ENTRY,2,150,206.75,0.0,0.0
plan_2022-12-19_NIFTY_PE_18450.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-19,2022-12-19 09:18:00,NIFTY,PE,18450.0,2022-12-22,SELL,150,2,199.5,STOPLOSS,0,0,206.75,-1087.5,-1087.5
plan_2022-12-20_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-20,2022-12-20 09:16:00,NIFTY,PE,18550.0,2022-12-22,BUY,150,2,222.45,ENTRY,2,150,222.45,0.0,0.0
plan_2022-12-20_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-20,2022-12-20 09:19:00,NIFTY,PE,18550.0,2022-12-22,SELL,150,2,233.02,STOPLOSS,0,0,222.45,1585.5,1585.5
plan_2022-12-21_NIFTY_CE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-21,2022-12-21 09:16:00,NIFTY,CE,18250.0,2022-12-22,BUY,150,2,217.7,ENTRY,2,150,217.7,0.0,0.0
plan_2022-12-21_NIFTY_CE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-21,2022-12-21 09:23:00,NIFTY,CE,18250.0,2022-12-22,SELL,150,2,224.06,STOPLOSS,0,0,217.7,954.0,954.0
plan_2022-12-21_NIFTY_PE_18650.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-21,2022-12-21 09:34:00,NIFTY,PE,18650.0,2022-12-22,BUY,150,2,217.9,ENTRY,2,150,217.9,0.0,0.0
plan_2022-12-21_NIFTY_PE_18650.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-21,2022-12-21 09:35:00,NIFTY,PE,18650.0,2022-12-22,SELL,75,1,228.39,TARGET_2,1,75,217.9,786.75,786.75
plan_2022-12-21_NIFTY_PE_18650.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-21,2022-12-21 09:35:00,NIFTY,PE,18650.0,2022-12-22,SELL,75,1,234.9,TARGET_3,0,0,217.9,1275.0,2061.75
plan_2022-12-22_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-22,2022-12-22 09:16:00,NIFTY,PE,18550.0,2022-12-22,BUY,150,2,276.6,ENTRY,2,150,276.6,0.0,0.0
plan_2022-12-22_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-22,2022-12-22 09:20:00,NIFTY,PE,18550.0,2022-12-22,SELL,75,1,296.11,TARGET_2,1,75,276.6,1463.25,1463.25
plan_2022-12-22_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-22,2022-12-22 09:25:00,NIFTY,PE,18550.0,2022-12-22,SELL,75,1,308.2,TARGET_3,0,0,276.6,2370.0,3833.25
plan_2022-12-26_NIFTY_CE_17750.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-26,2022-12-26 09:35:00,NIFTY,CE,17750.0,2022-12-29,BUY,150,2,248.0,ENTRY,2,150,248.0,0.0,0.0
plan_2022-12-26_NIFTY_CE_17750.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-26,2022-12-26 09:42:00,NIFTY,CE,17750.0,2022-12-29,SELL,150,2,267.75,STOPLOSS,0,0,248.0,2962.5,2962.5
plan_2022-12-26_NIFTY_PE_18050.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-26,2022-12-26 09:16:00,NIFTY,PE,18050.0,2022-12-29,BUY,150,2,229.75,ENTRY,2,150,229.75,0.0,0.0
plan_2022-12-26_NIFTY_PE_18050.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-26,2022-12-26 09:16:00,NIFTY,PE,18050.0,2022-12-29,SELL,75,1,254.2,TARGET_2,1,75,229.75,1833.75,1833.75
plan_2022-12-26_NIFTY_PE_18050.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-26,2022-12-26 09:19:00,NIFTY,PE,18050.0,2022-12-29,SELL,75,1,227.6,STOPLOSS,0,0,229.75,-161.25,1672.5
plan_2022-12-27_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-27,2022-12-27 09:16:00,NIFTY,CE,17900.0,2022-12-29,BUY,150,2,231.55,ENTRY,2,150,231.55,0.0,0.0
plan_2022-12-27_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-27,2022-12-27 09:19:00,NIFTY,CE,17900.0,2022-12-29,SELL,75,1,246.61,TARGET_2,1,75,231.55,1129.5,1129.5
plan_2022-12-27_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-27,2022-12-27 09:21:00,NIFTY,CE,17900.0,2022-12-29,SELL,75,1,255.95,TARGET_3,0,0,231.55,1830.0,2959.5
plan_2022-12-27_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-27,2022-12-27 09:28:00,NIFTY,PE,18250.0,2022-12-29,BUY,150,2,212.15,ENTRY,2,150,212.15,0.0,0.0
plan_2022-12-27_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-27,2022-12-27 09:30:00,NIFTY,PE,18250.0,2022-12-29,SELL,75,1,227.3,TARGET_2,1,75,212.15,1136.25,1136.25
plan_2022-12-27_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-27,2022-12-27 09:32:00,NIFTY,PE,18250.0,2022-12-29,SELL,75,1,236.7,TARGET_3,0,0,212.15,1841.25,2977.5
plan_2022-12-28_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-28,2022-12-28 09:17:00,NIFTY,CE,17900.0,2022-12-29,BUY,150,2,231.05,ENTRY,2,150,231.05,0.0,0.0
plan_2022-12-28_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-28,2022-12-28 09:20:00,NIFTY,CE,17900.0,2022-12-29,SELL,150,2,214.15,STOPLOSS,0,0,231.05,-2535.0,-2535.0
plan_2022-12-29_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-29,2022-12-29 09:16:00,NIFTY,PE,18250.0,2022-12-29,BUY,150,2,207.75,ENTRY,2,150,207.75,0.0,0.0
plan_2022-12-29_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-29,2022-12-29 09:19:00,NIFTY,PE,18250.0,2022-12-29,SELL,75,1,221.17,TARGET_2,1,75,207.75,1006.5,1006.5
plan_2022-12-29_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-29,2022-12-29 09:20:00,NIFTY,PE,18250.0,2022-12-29,SELL,75,1,229.5,TARGET_3,0,0,207.75,1631.25,2637.75
plan_2022-12-30_NIFTY_CE_18100.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-30,2022-12-30 09:40:00,NIFTY,CE,18100.0,2023-01-05,BUY,150,2,230.95,ENTRY,2,150,230.95,0.0,0.0
plan_2022-12-30_NIFTY_CE_18100.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-30,2022-12-30 09:42:00,NIFTY,CE,18100.0,2023-01-05,SELL,150,2,219.3,STOPLOSS,0,0,230.95,-1747.5,-1747.5
plan_2022-12-30_NIFTY_PE_18400.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-30,2022-12-30 09:16:00,NIFTY,PE,18400.0,2023-01-05,BUY,150,2,213.0,ENTRY,2,150,213.0,0.0,0.0
plan_2022-12-30_NIFTY_PE_18400.0,nifty_apr_jul_2026_2lots_wide_range,2022-12-30,2022-12-30 09:20:00,NIFTY,PE,18400.0,2023-01-05,SELL,150,2,211.8,STOPLOSS,0,0,213.0,-180.0,-180.0
plan_2023-01-02_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-02,2023-01-02 09:16:00,NIFTY,CE,17950.0,2023-01-05,BUY,150,2,237.05,ENTRY,2,150,237.05,0.0,0.0
plan_2023-01-02_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-02,2023-01-02 09:18:00,NIFTY,CE,17950.0,2023-01-05,SELL,150,2,227.35,STOPLOSS,0,0,237.05,-1455.0,-1455.0
plan_2023-01-02_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-02,2023-01-02 09:20:00,NIFTY,PE,18300.0,2023-01-05,BUY,150,2,221.6,ENTRY,2,150,221.6,0.0,0.0
plan_2023-01-02_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-02,2023-01-02 09:24:00,NIFTY,PE,18300.0,2023-01-05,SELL,150,2,214.05,STOPLOSS,0,0,221.6,-1132.5,-1132.5
plan_2023-01-03_NIFTY_CE_18000.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-03,2023-01-03 09:36:00,NIFTY,CE,18000.0,2023-01-05,BUY,150,2,222.05,ENTRY,2,150,222.05,0.0,0.0
plan_2023-01-03_NIFTY_CE_18000.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-03,2023-01-03 09:39:00,NIFTY,CE,18000.0,2023-01-05,SELL,150,2,216.67,STOPLOSS,0,0,222.05,-807.0,-807.0
plan_2023-01-03_NIFTY_PE_18400.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-03,2023-01-03 09:18:00,NIFTY,PE,18400.0,2023-01-05,BUY,150,2,250.05,ENTRY,2,150,250.05,0.0,0.0
plan_2023-01-03_NIFTY_PE_18400.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-03,2023-01-03 09:22:00,NIFTY,PE,18400.0,2023-01-05,SELL,150,2,246.2,STOPLOSS,0,0,250.05,-577.5,-577.5
plan_2023-01-04_NIFTY_CE_18000.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-04,2023-01-04 09:31:00,NIFTY,CE,18000.0,2023-01-05,BUY,150,2,249.05,ENTRY,2,150,249.05,0.0,0.0
plan_2023-01-04_NIFTY_CE_18000.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-04,2023-01-04 09:34:00,NIFTY,CE,18000.0,2023-01-05,SELL,150,2,241.5,STOPLOSS,0,0,249.05,-1132.5,-1132.5
plan_2023-01-04_NIFTY_PE_18450.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-04,2023-01-04 09:17:00,NIFTY,PE,18450.0,2023-01-05,BUY,150,2,243.75,ENTRY,2,150,243.75,0.0,0.0
plan_2023-01-04_NIFTY_PE_18450.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-04,2023-01-04 09:20:00,NIFTY,PE,18450.0,2023-01-05,SELL,150,2,242.52,STOPLOSS,0,0,243.75,-184.5,-184.5
plan_2023-01-05_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-05,2023-01-05 09:27:00,NIFTY,CE,17850.0,2023-01-05,BUY,150,2,238.4,ENTRY,2,150,238.4,0.0,0.0
plan_2023-01-05_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-05,2023-01-05 09:32:00,NIFTY,CE,17850.0,2023-01-05,SELL,75,1,259.42,TARGET_2,1,75,238.4,1576.5,1576.5
plan_2023-01-05_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-05,2023-01-05 09:33:00,NIFTY,CE,17850.0,2023-01-05,SELL,75,1,272.45,TARGET_3,0,0,238.4,2553.75,4130.25
plan_2023-01-05_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-05,2023-01-05 09:22:00,NIFTY,PE,18300.0,2023-01-05,BUY,150,2,254.2,ENTRY,2,150,254.2,0.0,0.0
plan_2023-01-05_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-05,2023-01-05 09:25:00,NIFTY,PE,18300.0,2023-01-05,SELL,150,2,256.9,STOPLOSS,0,0,254.2,405.0,405.0
plan_2023-01-06_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-06,2023-01-06 09:16:00,NIFTY,CE,17900.0,2023-01-12,BUY,150,2,208.95,ENTRY,2,150,208.95,0.0,0.0
plan_2023-01-06_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-06,2023-01-06 09:18:00,NIFTY,CE,17900.0,2023-01-12,SELL,150,2,198.25,STOPLOSS,0,0,208.95,-1605.0,-1605.0
plan_2023-01-06_NIFTY_PE_18200.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-06,2023-01-06 09:19:00,NIFTY,PE,18200.0,2023-01-12,BUY,150,2,236.9,ENTRY,2,150,236.9,0.0,0.0
plan_2023-01-06_NIFTY_PE_18200.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-06,2023-01-06 09:23:00,NIFTY,PE,18200.0,2023-01-12,SELL,150,2,237.5,STOPLOSS,0,0,236.9,90.0,90.0
plan_2023-01-09_NIFTY_CE_17800.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-09,2023-01-09 09:16:00,NIFTY,CE,17800.0,2023-01-12,BUY,150,2,221.05,ENTRY,2,150,221.05,0.0,0.0
plan_2023-01-09_NIFTY_CE_17800.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-09,2023-01-09 09:18:00,NIFTY,CE,17800.0,2023-01-12,SELL,150,2,215.05,STOPLOSS,0,0,221.05,-900.0,-900.0
plan_2023-01-10_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-10,2023-01-10 09:16:00,NIFTY,PE,18250.0,2023-01-12,BUY,150,2,200.9,ENTRY,2,150,200.9,0.0,0.0
plan_2023-01-10_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-10,2023-01-10 09:20:00,NIFTY,PE,18250.0,2023-01-12,SELL,150,2,204.0,STOPLOSS,0,0,200.9,465.0,465.0
plan_2023-01-11_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-11,2023-01-11 09:38:00,NIFTY,CE,17700.0,2023-01-12,BUY,150,2,253.3,ENTRY,2,150,253.3,0.0,0.0
plan_2023-01-11_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-11,2023-01-11 09:42:00,NIFTY,CE,17700.0,2023-01-12,SELL,150,2,233.94,STOPLOSS,0,0,253.3,-2904.0,-2904.0
plan_2023-01-11_NIFTY_PE_18100.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-11,2023-01-11 09:16:00,NIFTY,PE,18100.0,2023-01-12,BUY,150,2,222.55,ENTRY,2,150,222.55,0.0,0.0
plan_2023-01-11_NIFTY_PE_18100.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-11,2023-01-11 09:23:00,NIFTY,PE,18100.0,2023-01-12,SELL,75,1,247.07,TARGET_2,1,75,222.55,1839.0,1839.0
plan_2023-01-11_NIFTY_PE_18100.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-11,2023-01-11 09:24:00,NIFTY,PE,18100.0,2023-01-12,SELL,75,1,262.25,TARGET_3,0,0,222.55,2977.5,4816.5
plan_2023-01-12_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-12,2023-01-12 09:34:00,NIFTY,CE,17700.0,2023-01-12,BUY,150,2,256.5,ENTRY,2,150,256.5,0.0,0.0
plan_2023-01-12_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-12,2023-01-12 09:38:00,NIFTY,CE,17700.0,2023-01-12,SELL,150,2,242.16,STOPLOSS,0,0,256.5,-2151.0,-2151.0
plan_2023-01-12_NIFTY_PE_18150.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-12,2023-01-12 09:16:00,NIFTY,PE,18150.0,2023-01-12,BUY,150,2,252.85,ENTRY,2,150,252.85,0.0,0.0
plan_2023-01-12_NIFTY_PE_18150.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-12,2023-01-12 09:18:00,NIFTY,PE,18150.0,2023-01-12,SELL,150,2,227.3,STOPLOSS,0,0,252.85,-3832.5,-3832.5
plan_2023-01-13_NIFTY_PE_18000.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-13,2023-01-13 09:16:00,NIFTY,PE,18000.0,2023-01-19,BUY,150,2,221.85,ENTRY,2,150,221.85,0.0,0.0
plan_2023-01-13_NIFTY_PE_18000.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-13,2023-01-13 09:27:00,NIFTY,PE,18000.0,2023-01-19,SELL,150,2,234.5,STOPLOSS,0,0,221.85,1897.5,1897.5
plan_2023-01-16_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-16,2023-01-16 09:16:00,NIFTY,CE,17850.0,2023-01-19,BUY,150,2,237.0,ENTRY,2,150,237.0,0.0,0.0
plan_2023-01-16_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-16,2023-01-16 09:19:00,NIFTY,CE,17850.0,2023-01-19,SELL,150,2,233.5,STOPLOSS,0,0,237.0,-525.0,-525.0
plan_2023-01-16_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-16,2023-01-16 09:22:00,NIFTY,PE,18250.0,2023-01-19,BUY,150,2,257.55,ENTRY,2,150,257.55,0.0,0.0
plan_2023-01-16_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-16,2023-01-16 09:24:00,NIFTY,PE,18250.0,2023-01-19,SELL,150,2,259.03,STOPLOSS,0,0,257.55,222.0,222.0
plan_2023-01-17_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-17,2023-01-17 09:20:00,NIFTY,CE,17700.0,2023-01-19,BUY,150,2,251.8,ENTRY,2,150,251.8,0.0,0.0
plan_2023-01-17_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-17,2023-01-17 09:24:00,NIFTY,CE,17700.0,2023-01-19,SELL,150,2,257.6,STOPLOSS,0,0,251.8,870.0,870.0
plan_2023-01-18_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-18,2023-01-18 09:16:00,NIFTY,CE,17850.0,2023-01-19,BUY,150,2,232.9,ENTRY,2,150,232.9,0.0,0.0
plan_2023-01-18_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-18,2023-01-18 09:17:00,NIFTY,CE,17850.0,2023-01-19,SELL,75,1,250.99,TARGET_2,1,75,232.9,1356.75,1356.75
plan_2023-01-18_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-18,2023-01-18 09:19:00,NIFTY,CE,17850.0,2023-01-19,SELL,75,1,240.56,STOPLOSS,0,0,232.9,574.5,1931.25
plan_2023-01-18_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-18,2023-01-18 09:27:00,NIFTY,PE,18250.0,2023-01-19,BUY,150,2,220.45,ENTRY,2,150,220.45,0.0,0.0
plan_2023-01-18_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-18,2023-01-18 09:37:00,NIFTY,PE,18250.0,2023-01-19,SELL,150,2,190.4,STOPLOSS,0,0,220.45,-4507.5,-4507.5
plan_2023-01-19_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-19,2023-01-19 09:16:00,NIFTY,CE,17900.0,2023-01-19,BUY,150,2,229.95,ENTRY,2,150,229.95,0.0,0.0
plan_2023-01-19_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-19,2023-01-19 09:19:00,NIFTY,CE,17900.0,2023-01-19,SELL,150,2,225.3,STOPLOSS,0,0,229.95,-697.5,-697.5
plan_2023-01-19_NIFTY_PE_18350.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-19,2023-01-19 09:21:00,NIFTY,PE,18350.0,2023-01-19,BUY,150,2,247.1,ENTRY,2,150,247.1,0.0,0.0
plan_2023-01-19_NIFTY_PE_18350.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-19,2023-01-19 09:22:00,NIFTY,PE,18350.0,2023-01-19,SELL,75,1,257.71,TARGET_2,1,75,247.1,795.75,795.75
plan_2023-01-19_NIFTY_PE_18350.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-19,2023-01-19 09:24:00,NIFTY,PE,18350.0,2023-01-19,SELL,75,1,249.95,STOPLOSS,0,0,247.1,213.75,1009.5
plan_2023-01-20_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-20,2023-01-20 10:17:00,NIFTY,CE,17950.0,2023-01-25,BUY,150,2,229.6,ENTRY,2,150,229.6,0.0,0.0
plan_2023-01-20_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-20,2023-01-20 10:22:00,NIFTY,CE,17950.0,2023-01-25,SELL,150,2,230.23,STOPLOSS,0,0,229.6,94.5,94.5
plan_2023-01-20_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-20,2023-01-20 09:27:00,NIFTY,PE,18300.0,2023-01-25,BUY,150,2,228.95,ENTRY,2,150,228.95,0.0,0.0
plan_2023-01-20_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-20,2023-01-20 09:32:00,NIFTY,PE,18300.0,2023-01-25,SELL,150,2,225.95,STOPLOSS,0,0,228.95,-450.0,-450.0
plan_2023-01-24_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-24,2023-01-24 09:24:00,NIFTY,CE,17950.0,2023-01-25,BUY,150,2,257.0,ENTRY,2,150,257.0,0.0,0.0
plan_2023-01-24_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-24,2023-01-24 09:28:00,NIFTY,CE,17950.0,2023-01-25,SELL,150,2,252.7,STOPLOSS,0,0,257.0,-645.0,-645.0
plan_2023-01-24_NIFTY_PE_18400.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-24,2023-01-24 09:53:00,NIFTY,PE,18400.0,2023-01-25,BUY,150,2,229.1,ENTRY,2,150,229.1,0.0,0.0
plan_2023-01-24_NIFTY_PE_18400.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-24,2023-01-24 09:56:00,NIFTY,PE,18400.0,2023-01-25,SELL,150,2,215.7,STOPLOSS,0,0,229.1,-2010.0,-2010.0
plan_2023-01-25_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-25,2023-01-25 09:16:00,NIFTY,PE,18300.0,2023-01-25,BUY,150,2,220.35,ENTRY,2,150,220.35,0.0,0.0
plan_2023-01-25_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-25,2023-01-25 09:21:00,NIFTY,PE,18300.0,2023-01-25,SELL,75,1,242.12,TARGET_2,1,75,220.35,1632.75,1632.75
plan_2023-01-25_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-25,2023-01-25 09:28:00,NIFTY,PE,18300.0,2023-01-25,SELL,75,1,249.5,STOPLOSS,0,0,220.35,2186.25,3819.0
plan_2023-01-27_NIFTY_PE_17900.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-27,2023-01-27 09:16:00,NIFTY,PE,17900.0,2023-02-02,BUY,150,2,207.6,ENTRY,2,150,207.6,0.0,0.0
plan_2023-01-27_NIFTY_PE_17900.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-27,2023-01-27 09:17:00,NIFTY,PE,17900.0,2023-02-02,SELL,75,1,244.35,TARGET_2,1,75,207.6,2756.25,2756.25
plan_2023-01-27_NIFTY_PE_17900.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-27,2023-01-27 09:19:00,NIFTY,PE,17900.0,2023-02-02,SELL,75,1,235.16,STOPLOSS,0,0,207.6,2067.0,4823.25
plan_2023-01-30_NIFTY_CE_17450.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-30,2023-01-30 09:20:00,NIFTY,CE,17450.0,2023-02-02,BUY,150,2,279.05,ENTRY,2,150,279.05,0.0,0.0
plan_2023-01-30_NIFTY_CE_17450.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-30,2023-01-30 09:24:00,NIFTY,CE,17450.0,2023-02-02,SELL,75,1,321.95,TARGET_2,1,75,279.05,3217.5,3217.5
plan_2023-01-30_NIFTY_CE_17450.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-30,2023-01-30 09:29:00,NIFTY,CE,17450.0,2023-02-02,SELL,75,1,348.5,TARGET_3,0,0,279.05,5208.75,8426.25
plan_2023-01-30_NIFTY_PE_17550.0,nifty_apr_jul_2026_2lots_wide_range,2023-01-30,2023-01-30 09:17:00,NIFTY,PE,17550.0,2023-02-02,BUY,150,2,235.85,ENTRY,2,150,235.85,0.0,0.0
