plan_id,test_name,instrument,trading_day,expiry,symbol,option_type,strike,selected_premium,planned_entry,planned_stop_loss,planned_targets,target_lots,final_status
plan_2023-07-04_NIFTY_CE_19200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-04,2023-07-06,NIFTY,CE,19200.0,200.8,205.65,169.55,215.27;227.57;241.15,0;1;1,TRAILING_SL
plan_2023-07-04_NIFTY_PE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-04,2023-07-06,NIFTY,PE,19600.0,233.95,267.05,229.5,277.06;289.87;304.0,0;1;1,TRAILING_SL
plan_2023-07-05_NIFTY_CE_19150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-05,2023-07-06,NIFTY,CE,19150.0,218.5,244.65,207.95,254.43;266.94;280.75,0;1;1,STOPLOSS
plan_2023-07-05_NIFTY_PE_19550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-05,2023-07-06,NIFTY,PE,19550.0,204.1,214.25,175.55,224.58;237.78;252.35,0;1;1,NOT_ENTERED
plan_2023-07-06_NIFTY_CE_19150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-06,2023-07-06,NIFTY,CE,19150.0,232.75,237.15,217.2,242.38;249.09;256.5,0;1;1,TRAILING_SL
plan_2023-07-06_NIFTY_PE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-06,2023-07-06,NIFTY,PE,19600.0,223.1,239.8,216.45,245.95;253.84;262.55,0;1;1,NOT_ENTERED
plan_2023-07-07_NIFTY_CE_19300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-07,2023-07-13,NIFTY,CE,19300.0,203.2,210.9,171.7,221.36;234.74;249.5,0;1;1,TRAILING_SL
plan_2023-07-07_NIFTY_PE_19650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-07,2023-07-13,NIFTY,PE,19650.0,230.15,259.05,223.8,268.44;280.44;293.7,0;1;1,NOT_ENTERED
plan_2023-07-10_NIFTY_CE_19200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-10,2023-07-13,NIFTY,CE,19200.0,207.15,222.85,198.96,234.59;249.59;266.15,0;1;1,STOPLOSS
plan_2023-07-10_NIFTY_PE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-10,2023-07-13,NIFTY,PE,19600.0,239.85,273.7,238.9,282.97;294.82;307.9,0;1;1,NOT_ENTERED
plan_2023-07-11_NIFTY_CE_19200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-11,2023-07-13,NIFTY,CE,19200.0,232.9,236.0,214.0,241.78;249.21;257.4,0;1;1,COMPLETED
plan_2023-07-11_NIFTY_PE_19650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-11,2023-07-13,NIFTY,PE,19650.0,235.85,244.7,229.5,248.63;253.7;259.3,0;1;1,NOT_ENTERED
plan_2023-07-12_NIFTY_CE_19300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-12,2023-07-13,NIFTY,CE,19300.0,203.85,207.0,189.95,211.44;217.15;223.45,0;1;1,STOPLOSS
plan_2023-07-12_NIFTY_PE_19700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-12,2023-07-13,NIFTY,PE,19700.0,210.05,221.35,206.05,225.31;230.42;236.05,0;1;1,COMPLETED
plan_2023-07-13_NIFTY_CE_19250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-13,2023-07-13,NIFTY,CE,19250.0,221.45,246.25,221.97,258.18;273.42;290.25,0;1;1,TRAILING_SL
plan_2023-07-13_NIFTY_PE_19700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-13,2023-07-13,NIFTY,PE,19700.0,232.75,252.5,218.95,261.43;272.84;285.45,0;1;1,NOT_ENTERED
plan_2023-07-14_NIFTY_CE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-14,2023-07-20,NIFTY,CE,19350.0,201.7,217.05,194.01,228.37;242.83;258.8,0;1;1,NOT_ENTERED
plan_2023-07-14_NIFTY_PE_19700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-14,2023-07-20,NIFTY,PE,19700.0,205.3,227.3,201.65,234.08;242.76;252.35,0;1;1,TRAILING_SL
plan_2023-07-17_NIFTY_CE_19400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-17,2023-07-20,NIFTY,CE,19400.0,215.0,228.5,210.15,233.29;239.45;246.25,0;1;1,STOPLOSS
plan_2023-07-17_NIFTY_PE_19800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-17,2023-07-20,NIFTY,PE,19800.0,224.9,228.75,210.7,233.46;239.51;246.2,0;1;1,STOPLOSS
plan_2023-07-18_NIFTY_CE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-18,2023-07-20,NIFTY,CE,19600.0,200.85,200.9,167.95,209.66;220.87;233.25,0;1;1,STOPLOSS
plan_2023-07-18_NIFTY_PE_20000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-18,2023-07-20,NIFTY,PE,20000.0,243.7,275.75,252.24,287.3;302.06;318.35,0;1;1,STOPLOSS
plan_2023-07-19_NIFTY_CE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-19,2023-07-20,NIFTY,CE,19600.0,207.7,207.75,188.85,212.69;219.04;226.05,0;1;1,STOPLOSS
plan_2023-07-19_NIFTY_PE_20000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-19,2023-07-20,NIFTY,PE,20000.0,218.05,250.1,217.55,258.75;269.83;282.05,0;1;1,NOT_ENTERED
plan_2023-07-20_NIFTY_CE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-20,2023-07-20,NIFTY,CE,19600.0,228.5,251.3,214.1,261.22;273.9;287.9,0;1;1,NOT_ENTERED
plan_2023-07-20_NIFTY_PE_20050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-20,2023-07-20,NIFTY,PE,20050.0,231.7,242.7,220.29,253.71;267.77;283.3,0;1;1,TRAILING_SL
plan_2023-07-21_NIFTY_CE_19750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-21,2023-07-27,NIFTY,CE,19750.0,211.4,219.15,184.7,236.11;257.76;281.65,0;1;1,NOT_ENTERED
plan_2023-07-21_NIFTY_PE_20050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-21,2023-07-27,NIFTY,PE,20050.0,207.15,232.2,199.5,240.89;252.02;264.3,0;1;1,TRAILING_SL
plan_2023-07-24_NIFTY_CE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-24,2023-07-27,NIFTY,CE,19600.0,200.35,226.65,189.5,236.56;249.22;263.2,0;1;1,TRAILING_SL
plan_2023-07-24_NIFTY_PE_19950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-24,2023-07-27,NIFTY,PE,19950.0,232.45,240.25,215.48,252.43;267.98;285.15,0;1;1,TRAILING_SL
plan_2023-07-25_NIFTY_CE_19500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-25,2023-07-27,NIFTY,CE,19500.0,239.6,239.65,212.32,253.09;270.25;289.2,0;1;1,STOPLOSS
plan_2023-07-25_NIFTY_PE_19900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-25,2023-07-27,NIFTY,PE,19900.0,202.65,221.0,202.15,225.93;232.26;239.25,0;1;1,TRAILING_SL
plan_2023-07-26_NIFTY_CE_19500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-26,2023-07-27,NIFTY,CE,19500.0,228.2,231.15,215.55,235.19;240.4;246.15,0;1;1,COMPLETED
plan_2023-07-26_NIFTY_PE_19950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-26,2023-07-27,NIFTY,PE,19950.0,237.05,251.65,234.1,256.22;262.11;268.6,0;1;1,NOT_ENTERED
plan_2023-07-27_NIFTY_CE_19650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-27,2023-07-27,NIFTY,CE,19650.0,205.7,208.15,177.77,223.1;242.18;263.25,0;1;1,TRAILING_SL
plan_2023-07-27_NIFTY_PE_20100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-27,2023-07-27,NIFTY,PE,20100.0,246.25,265.9,245.75,271.18;277.96;285.45,0;1;1,TRAILING_SL
plan_2023-07-28_NIFTY_CE_19500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-28,2023-08-03,NIFTY,CE,19500.0,217.25,262.05,234.8,275.45;292.56;311.45,0;1;1,NOT_ENTERED
plan_2023-07-28_NIFTY_PE_19850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-28,2023-08-03,NIFTY,PE,19850.0,225.0,234.55,199.45,243.9;255.85;269.05,0;1;1,TRAILING_SL
plan_2023-07-31_NIFTY_CE_19450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-31,2023-08-03,NIFTY,CE,19450.0,230.45,255.4,228.15,262.61;271.85;282.05,0;1;1,TRAILING_SL
plan_2023-07-31_NIFTY_PE_19850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-07-31,2023-08-03,NIFTY,PE,19850.0,222.6,224.55,196.05,232.1;241.77;252.45,0;1;1,TRAILING_SL
plan_2023-08-02_NIFTY_CE_19450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-02,2023-08-03,NIFTY,CE,19450.0,215.75,238.45,215.25,244.56;252.4;261.05,0;1;1,NOT_ENTERED
plan_2023-08-02_NIFTY_PE_19850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-02,2023-08-03,NIFTY,PE,19850.0,200.15,201.05,174.55,208.06;217.04;226.95,0;1;1,TRAILING_SL
plan_2023-08-03_NIFTY_CE_19200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-03,2023-08-03,NIFTY,CE,19200.0,247.95,267.7,245.45,273.55;281.06;289.35,0;1;1,COMPLETED
plan_2023-08-03_NIFTY_PE_19650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-03,2023-08-03,NIFTY,PE,19650.0,209.95,211.75,176.3,221.19;233.27;246.6,0;1;1,STOPLOSS
plan_2023-08-04_NIFTY_CE_19300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-04,2023-08-10,NIFTY,CE,19300.0,219.75,219.8,189.5,227.84;238.14;249.5,0;1;1,TRAILING_SL
plan_2023-08-04_NIFTY_PE_19650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-04,2023-08-10,NIFTY,PE,19650.0,207.3,244.1,206.8,254.05;266.76;280.8,0;1;1,NOT_ENTERED
plan_2023-08-07_NIFTY_CE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-07,2023-08-10,NIFTY,CE,19350.0,239.1,241.9,224.5,246.43;252.26;258.7,0;1;1,STOPLOSS
plan_2023-08-07_NIFTY_PE_19750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-07,2023-08-10,NIFTY,PE,19750.0,204.2,216.5,200.9,220.54;225.75;231.5,0;1;1,STOPLOSS
plan_2023-08-08_NIFTY_CE_19400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-08,2023-08-10,NIFTY,CE,19400.0,230.35,232.35,207.1,239.02;247.56;257.0,0;1;1,STOPLOSS
plan_2023-08-08_NIFTY_PE_19850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-08,2023-08-10,NIFTY,PE,19850.0,242.2,249.55,240.5,251.81;254.75;258.0,0;1;1,COMPLETED
plan_2023-08-09_NIFTY_CE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-09,2023-08-10,NIFTY,CE,19350.0,206.65,219.5,201.7,224.14;230.11;236.7,0;1;1,NOT_ENTERED
plan_2023-08-09_NIFTY_PE_19750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-09,2023-08-10,NIFTY,PE,19750.0,210.35,215.6,197.55,220.31;226.37;233.05,0;1;1,COMPLETED
plan_2023-08-10_NIFTY_CE_19400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-10,2023-08-10,NIFTY,CE,19400.0,200.1,207.45,187.8,212.6;219.2;226.5,0;1;1,STOPLOSS
plan_2023-08-10_NIFTY_PE_19800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-10,2023-08-10,NIFTY,PE,19800.0,209.05,220.85,200.05,226.31;233.31;241.05,0;1;1,TRAILING_SL
plan_2023-08-11_NIFTY_CE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-11,2023-08-17,NIFTY,CE,19350.0,219.1,236.05,213.3,242.04;249.72;258.2,0;1;1,NOT_ENTERED
plan_2023-08-11_NIFTY_PE_19700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-11,2023-08-17,NIFTY,PE,19700.0,201.1,205.4,171.8,214.34;225.77;238.4,0;1;1,TRAILING_SL
plan_2023-08-14_NIFTY_CE_19150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-14,2023-08-17,NIFTY,CE,19150.0,230.4,265.25,226.7,275.54;288.68;303.2,0;1;1,NOT_ENTERED
plan_2023-08-14_NIFTY_PE_19550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-14,2023-08-17,NIFTY,PE,19550.0,211.0,219.5,189.39,234.31;253.22;274.1,0;1;1,TRAILING_SL
plan_2023-08-16_NIFTY_CE_19100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-16,2023-08-17,NIFTY,CE,19100.0,233.2,263.9,224.6,274.39;287.8;302.6,0;1;1,TRAILING_SL
plan_2023-08-16_NIFTY_PE_19550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-16,2023-08-17,NIFTY,PE,19550.0,233.65,244.1,215.09,258.37;276.59;296.7,0;1;1,NOT_ENTERED
plan_2023-08-17_NIFTY_CE_19200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-17,2023-08-17,NIFTY,CE,19200.0,232.5,236.45,212.45,242.78;250.89;259.85,0;1;1,TRAILING_SL
plan_2023-08-17_NIFTY_PE_19650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-17,2023-08-17,NIFTY,PE,19650.0,221.95,242.0,218.25,248.26;256.29;265.15,0;1;1,TRAILING_SL
plan_2023-08-18_NIFTY_CE_19100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-18,2023-08-24,NIFTY,CE,19100.0,227.75,250.75,227.74,262.06;276.5;292.45,0;1;1,NOT_ENTERED
plan_2023-08-18_NIFTY_PE_19500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-18,2023-08-24,NIFTY,PE,19500.0,233.6,253.75,223.72,268.52;287.38;308.2,0;1;1,STOPLOSS
plan_2023-08-21_NIFTY_CE_19150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-21,2023-08-24,NIFTY,CE,19150.0,201.45,202.4,176.25,209.31;218.17;227.95,0;1;1,TRAILING_SL
plan_2023-08-21_NIFTY_PE_19550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-21,2023-08-24,NIFTY,PE,19550.0,238.2,264.35,237.6,271.43;280.49;290.5,0;1;1,STOPLOSS
plan_2023-08-22_NIFTY_CE_19150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-22,2023-08-24,NIFTY,CE,19150.0,242.75,256.7,241.75,260.57;265.55;271.05,0;1;1,TRAILING_SL
plan_2023-08-22_NIFTY_PE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-22,2023-08-24,NIFTY,PE,19600.0,223.8,226.05,209.35,230.39;235.98;242.15,0;1;1,STOPLOSS
plan_2023-08-23_NIFTY_CE_19150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-23,2023-08-24,NIFTY,CE,19150.0,230.95,243.0,225.0,247.7;253.73;260.4,0;1;1,STOPLOSS
plan_2023-08-23_NIFTY_PE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-23,2023-08-24,NIFTY,PE,19600.0,226.3,230.0,215.25,233.81;238.73;244.15,0;1;1,STOPLOSS
plan_2023-08-24_NIFTY_CE_19300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-24,2023-08-24,NIFTY,CE,19300.0,208.95,229.35,189.5,239.99;253.59;268.6,0;1;1,TRAILING_SL
plan_2023-08-24_NIFTY_PE_19750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-24,2023-08-24,NIFTY,PE,19750.0,244.5,257.4,229.1,264.9;274.5;285.1,0;1;1,NOT_ENTERED
plan_2023-08-25_NIFTY_CE_19100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-25,2023-08-31,NIFTY,CE,19100.0,221.9,297.65,252.2,320.05;348.62;380.15,0;1;1,NOT_ENTERED
plan_2023-08-25_NIFTY_PE_19450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-25,2023-08-31,NIFTY,PE,19450.0,207.5,211.75,180.51,227.12;246.74;268.4,0;1;1,STOPLOSS
plan_2023-08-28_NIFTY_CE_19100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-28,2023-08-31,NIFTY,CE,19100.0,222.15,226.0,203.43,237.09;251.26;266.9,0;1;1,TRAILING_SL
plan_2023-08-28_NIFTY_PE_19500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-28,2023-08-31,NIFTY,PE,19500.0,221.0,298.05,254.0,319.76;347.44;378.0,0;1;1,NOT_ENTERED
plan_2023-08-30_NIFTY_CE_19200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-30,2023-08-31,NIFTY,CE,19200.0,208.15,219.95,184.45,229.41;241.5;254.85,0;1;1,TRAILING_SL
plan_2023-08-30_NIFTY_PE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-30,2023-08-31,NIFTY,PE,19600.0,201.4,217.55,190.0,231.1;248.4;267.5,0;1;1,NOT_ENTERED
plan_2023-08-31_NIFTY_CE_19100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-31,2023-08-31,NIFTY,CE,19100.0,243.3,254.0,234.3,259.16;265.78;273.1,0;1;1,TRAILING_SL
plan_2023-08-31_NIFTY_PE_19550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-08-31,2023-08-31,NIFTY,PE,19550.0,209.3,218.0,195.35,223.96;231.61;240.05,0;1;1,TRAILING_SL
plan_2023-09-04_NIFTY_CE_19300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-04,2023-09-07,NIFTY,CE,19300.0,217.8,228.5,199.5,236.19;246.03;256.9,0;1;1,STOPLOSS
plan_2023-09-04_NIFTY_PE_19700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-04,2023-09-07,NIFTY,PE,19700.0,215.3,232.05,210.35,237.75;245.07;253.15,0;1;1,STOPLOSS
plan_2023-09-05_NIFTY_CE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-05,2023-09-07,NIFTY,CE,19350.0,201.0,209.05,180.5,216.62;226.3;237.0,0;1;1,STOPLOSS
plan_2023-09-05_NIFTY_PE_19750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-05,2023-09-07,NIFTY,PE,19750.0,218.5,235.05,214.15,240.54;247.58;255.35,0;1;1,NOT_ENTERED
plan_2023-09-06_NIFTY_CE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-06,2023-09-07,NIFTY,CE,19350.0,223.8,223.85,205.25,228.71;234.95;241.85,0;1;1,TRAILING_SL
plan_2023-09-06_NIFTY_PE_19800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-06,2023-09-07,NIFTY,PE,19800.0,234.0,252.35,233.5,257.28;263.61;270.6,0;1;1,STOPLOSS
plan_2023-09-07_NIFTY_CE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-07,2023-09-07,NIFTY,CE,19350.0,219.85,298.65,250.97,322.16;352.12;385.2,0;1;1,NOT_ENTERED
plan_2023-09-07_NIFTY_PE_19800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-07,2023-09-07,NIFTY,PE,19800.0,232.75,238.2,216.15,244.0;251.44;259.65,0;1;1,TRAILING_SL
plan_2023-09-08_NIFTY_CE_19550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-08,2023-09-14,NIFTY,CE,19550.0,227.4,235.05,216.9,239.79;245.88;252.6,0;1;1,TRAILING_SL
plan_2023-09-08_NIFTY_PE_19950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-08,2023-09-14,NIFTY,PE,19950.0,217.35,226.4,211.3,230.31;235.34;240.9,0;1;1,STOPLOSS
plan_2023-09-11_NIFTY_CE_19700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-11,2023-09-14,NIFTY,CE,19700.0,207.25,209.0,189.5,214.1;220.66;227.9,0;1;1,COMPLETED
plan_2023-09-11_NIFTY_PE_20100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-11,2023-09-14,NIFTY,PE,20100.0,236.15,246.25,230.75,250.27;255.44;261.15,0;1;1,NOT_ENTERED
plan_2023-09-12_NIFTY_CE_19850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-12,2023-09-14,NIFTY,CE,19850.0,237.8,248.05,213.93,264.85;286.29;309.95,0;1;1,STOPLOSS
plan_2023-09-12_NIFTY_PE_20300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-12,2023-09-14,NIFTY,PE,20300.0,241.9,270.05,232.85,279.97;292.65;306.65,0;1;1,TRAILING_SL
plan_2023-09-13_NIFTY_CE_19750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-13,2023-09-14,NIFTY,CE,19750.0,229.65,254.3,229.15,260.94;269.45;278.85,0;1;1,TRAILING_SL
plan_2023-09-13_NIFTY_PE_20200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-13,2023-09-14,NIFTY,PE,20200.0,241.25,248.4,214.45,257.43;268.99;281.75,0;1;1,STOPLOSS
plan_2023-09-14_NIFTY_CE_19900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-14,2023-09-14,NIFTY,CE,19900.0,218.95,223.45,195.15,230.95;240.55;251.15,0;1;1,STOPLOSS
plan_2023-09-14_NIFTY_PE_20350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-14,2023-09-14,NIFTY,PE,20350.0,233.95,259.25,231.55,266.58;275.98;286.35,0;1;1,TRAILING_SL
plan_2023-09-15_NIFTY_CE_20000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-15,2023-09-21,NIFTY,CE,20000.0,226.0,234.1,219.45,237.89;242.76;248.15,0;1;1,STOPLOSS
plan_2023-09-15_NIFTY_PE_20400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-15,2023-09-21,NIFTY,PE,20400.0,233.0,238.25,224.5,241.79;246.36;251.4,0;1;1,TRAILING_SL
plan_2023-09-18_NIFTY_CE_19950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-18,2023-09-21,NIFTY,CE,19950.0,232.9,240.05,229.5,242.72;246.18;250.0,0;1;1,STOPLOSS
plan_2023-09-18_NIFTY_PE_20350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-18,2023-09-21,NIFTY,PE,20350.0,206.05,213.35,190.4,219.39;227.14;235.7,0;1;1,STOPLOSS
plan_2023-09-20_NIFTY_CE_19850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-20,2023-09-21,NIFTY,CE,19850.0,208.5,231.4,196.5,240.69;252.58;265.7,0;1;1,NOT_ENTERED
plan_2023-09-20_NIFTY_PE_20250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-20,2023-09-21,NIFTY,PE,20250.0,216.0,229.7,196.15,238.63;250.04;262.65,0;1;1,TRAILING_SL
plan_2023-09-21_NIFTY_CE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-21,2023-09-21,NIFTY,CE,19600.0,228.65,265.75,240.4,278.21;294.13;311.7,0;1;1,NOT_ENTERED
plan_2023-09-21_NIFTY_PE_20050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-21,2023-09-21,NIFTY,PE,20050.0,223.85,235.7,184.47,260.96;293.15;328.7,0;1;1,TRAILING_SL
plan_2023-09-22_NIFTY_CE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-22,2023-09-28,NIFTY,CE,19600.0,202.2,219.6,196.25,225.75;233.64;242.35,0;1;1,COMPLETED
plan_2023-09-22_NIFTY_PE_19950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-22,2023-09-28,NIFTY,PE,19950.0,227.15,231.95,213.8,236.69;242.78;249.5,0;1;1,STOPLOSS
plan_2023-09-25_NIFTY_CE_19500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-25,2023-09-28,NIFTY,CE,19500.0,208.85,241.0,204.5,250.73;263.17;276.9,0;1;1,STOPLOSS
plan_2023-09-25_NIFTY_PE_19850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-25,2023-09-28,NIFTY,PE,19850.0,202.15,204.55,167.3,214.48;227.18;241.2,0;1;1,STOPLOSS
plan_2023-09-26_NIFTY_CE_19450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-26,2023-09-28,NIFTY,CE,19450.0,242.9,242.95,221.95,248.46;255.54;263.35,0;1;1,COMPLETED
plan_2023-09-26_NIFTY_PE_19900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-26,2023-09-28,NIFTY,PE,19900.0,232.0,250.2,231.5,255.09;261.37;268.3,0;1;1,NOT_ENTERED
plan_2023-09-27_NIFTY_CE_19400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-27,2023-09-28,NIFTY,CE,19400.0,222.05,246.35,220.25,253.25;262.09;271.85,0;1;1,NOT_ENTERED
plan_2023-09-27_NIFTY_PE_19850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-27,2023-09-28,NIFTY,PE,19850.0,239.15,242.35,216.34,255.14;271.47;289.5,0;1;1,STOPLOSS
plan_2023-09-28_NIFTY_CE_19500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-28,2023-09-28,NIFTY,CE,19500.0,227.95,234.65,217.55,239.1;244.83;251.15,0;1;1,NOT_ENTERED
plan_2023-09-28_NIFTY_PE_19950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-28,2023-09-28,NIFTY,PE,19950.0,226.3,234.75,219.65,238.66;243.69;249.25,0;1;1,TRAILING_SL
plan_2023-09-29_NIFTY_CE_19450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-29,2023-10-05,NIFTY,CE,19450.0,226.5,229.7,202.0,237.03;246.43;256.8,0;1;1,NOT_ENTERED
